เขต,ชื่อจังหวัด,รหัสหน่วยงาน,ชื่อหน่วยงาน,ประเภทหน่วยงาน,ประเภทServicePlan,จํานวนเตียงจริง,จํานวนเตียงICUทั่วไป,จํานวนเตียงNICU,จํานวนเตียงCCU,จํานวนเตียงICUแผนกโรคอื่นๆ,รวมจํานวนเตียงICUทั้งหมด,จํานวนห้องผ่าตัด,CMI_2561,IP_2561,วันนอนผู้ป่วยใน2561,TotalAdjRW2561,OP_Visit_2561,F19,F20,F21
7,ขอนแก่น,11009,โรงพยาบาลมัญจาคีรี,โรงพยาบาลชุมชน,F1,74,0,0,0,0,0,1,0.9,5882,29135,5236,131511,NULL,NULL,NULL
7,ขอนแก่น,10997,โรงพยาบาลหนองเรือ,โรงพยาบาลชุมชน,F1,92,0,0,0,0,0,1,0.6455,8844,26300,5680,142291,NULL,NULL,NULL
7,ขอนแก่น,11011,โรงพยาบาลเขาสวนกวาง,โรงพยาบาลชุมชน,F2,45,0,0,0,0,0,1,0.629,2783,8106,1750,91755,NULL,NULL,NULL
7,ขอนแก่น,11010,โรงพยาบาลชนบท,โรงพยาบาลชุมชน,F2,35,0,0,0,0,0,1,0.5642,4159,11365,2346,84558,NULL,NULL,NULL
7,ขอนแก่น,14132,โรงพยาบาลซําสูง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5414,3901,8647,2112,61246,NULL,NULL,NULL
7,ขอนแก่น,10995,โรงพยาบาลบ้านฝาง,โรงพยาบาลชุมชน,F2,44,0,0,0,0,0,1,0.6463,4003,13152,2587,99703,NULL,NULL,NULL
7,ขอนแก่น,11003,โรงพยาบาลเปือยน้อย,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6122,2494,8314,1527,55591,NULL,NULL,NULL
7,ขอนแก่น,10996,โรงพยาบาลพระยืน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6268,3505,10935,2197,90391,NULL,NULL,NULL
7,ขอนแก่น,11012,โรงพยาบาลภูผาม่าน,โรงพยาบาลชุมชน,F2,33,0,0,0,0,0,1,0.5703,2729,8092,1556,58959,NULL,NULL,NULL
7,ขอนแก่น,11006,โรงพยาบาลแวงน้อย,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6769,3011,8923,2038,75102,NULL,NULL,NULL
7,ขอนแก่น,11005,โรงพยาบาลแวงใหญ่,โรงพยาบาลชุมชน,F2,35,0,0,0,0,0,1,0.6869,2436,8246,1673,59080,NULL,NULL,NULL
7,ขอนแก่น,10999,โรงพยาบาลสีชมพู,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.6236,5038,18054,3141,123857,NULL,NULL,NULL
7,ขอนแก่น,11007,โรงพยาบาลหนองสองห้อง,โรงพยาบาลชุมชน,F2,45,0,0,0,0,0,1,0.6232,5315,17487,3312,121249,NULL,NULL,NULL
7,ขอนแก่น,11001,โรงพยาบาลอุบลรัตน์,โรงพยาบาลชุมชน,F2,58,0,0,0,0,0,1,0.58,5138,18314,3357,89883,NULL,NULL,NULL
7,ขอนแก่น,77651,โรงพยาบาลโคกโพธิ์ไชย,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,50117,NULL,NULL,NULL
7,ขอนแก่น,77652,โรงพยาบาลโนนศิลา,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,32376,NULL,NULL,NULL
7,ขอนแก่น,77650,โรงพยาบาลเวียงเก่า,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,34119,NULL,NULL,NULL
7,ขอนแก่น,77649,โรงพยาบาลหนองนาคํา,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,33515,NULL,NULL,NULL
7,มหาสารคาม,10707,โรงพยาบาลมหาสารคาม,โรงพยาบาลทั่วไป,S,580,22,8,6,0,36,16,1.4232,50289,201850,71572,579015,NULL,NULL,NULL
7,มหาสารคาม,11055,โรงพยาบาลบรบือ,โรงพยาบาลชุมชน,M2,148,0,0,0,0,0,2,0.6694,14166,39935,9482,221510,NULL,NULL,NULL
7,มหาสารคาม,11057,โรงพยาบาลพยัคฆภูมิพิสัย,โรงพยาบาลชุมชน,M2,96,0,0,0,0,0,2,0.74,7447,21179,5511,166078,NULL,NULL,NULL
7,มหาสารคาม,11052,โรงพยาบาลโกสุมพิสัย,โรงพยาบาลชุมชน,F1,128,8,0,0,0,8,2,0.754,9083,33315,6848,200701,NULL,NULL,NULL
7,มหาสารคาม,11058,โรงพยาบาลวาปีปทุม,โรงพยาบาลชุมชน,F1,153,0,0,0,0,0,2,0.5778,12139,38092,7013,192874,NULL,NULL,NULL
7,มหาสารคาม,11053,โรงพยาบาลกันทรวิชัย,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.5531,5366,12523,2968,110017,NULL,NULL,NULL
7,มหาสารคาม,11051,โรงพยาบาลแกดํา,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5659,2203,5544,1247,98571,NULL,NULL,NULL
7,มหาสารคาม,11054,โรงพยาบาลเชียงยืน,โรงพยาบาลชุมชน,F2,52,0,0,0,0,0,1,0.6298,5713,15883,3598,149931,NULL,NULL,NULL
7,มหาสารคาม,11056,โรงพยาบาลนาเชือก,โรงพยาบาลชุมชน,F2,38,0,0,0,0,0,1,0.5057,2199,5287,1112,99661,NULL,NULL,NULL
7,มหาสารคาม,11059,โรงพยาบาลนาดูน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5219,3839,10135,2004,67783,NULL,NULL,NULL
7,มหาสารคาม,11060,โรงพยาบาลยางสีสุราช,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5364,2516,5600,1350,73316,NULL,NULL,NULL
7,มหาสารคาม,24704,โรงพยาบาลกุดรัง,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,61057,NULL,NULL,NULL
7,มหาสารคาม,28843,โรงพยาบาลชื่นชม,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,42146,NULL,NULL,NULL
7,ร้อยเอ็ด,10708,โรงพยาบาลร้อยเอ็ด,โรงพยาบาลศูนย์,A,820,8,16,12,40,76,16,1.4467,72736,323918,105229,762260,NULL,NULL,NULL
7,ร้อยเอ็ด,11061,โรงพยาบาลเกษตรวิสัย,โรงพยาบาลชุมชน,M2,96,0,0,0,4,4,4,0.832,9238,25098,7686,213481,NULL,NULL,NULL
7,ร้อยเอ็ด,11066,โรงพยาบาลโพนทอง,โรงพยาบาลชุมชน,M2,122,0,0,0,4,4,3,0.8102,11160,34891,9041,220813,NULL,NULL,NULL
7,ร้อยเอ็ด,11070,โรงพยาบาลสุวรรณภูมิ,โรงพยาบาลชุมชน,M2,156,0,2,0,0,2,2,0.7103,11078,35050,7869,286466,NULL,NULL,NULL
7,ร้อยเอ็ด,11069,โรงพยาบาลเสลภูมิ,โรงพยาบาลชุมชน,M2,86,0,0,0,0,0,3,0.6123,6895,18588,4222,228279,NULL,NULL,NULL
7,ร้อยเอ็ด,11065,โรงพยาบาลพนมไพร,โรงพยาบาลชุมชน,F1,42,0,0,0,0,0,2,0.6231,4360,12025,2717,148888,NULL,NULL,NULL
7,ร้อยเอ็ด,11063,โรงพยาบาลจตุรพักตรพิมาน,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,2,0.5673,6023,14719,3417,160090,NULL,NULL,NULL
7,ร้อยเอ็ด,11076,โรงพยาบาลจังหาร,โรงพยาบาลชุมชน,F2,37,0,0,0,0,0,1,0.5404,3453,8209,1866,90625,NULL,NULL,NULL
7,ร้อยเอ็ด,11064,โรงพยาบาลธวัชบุรี,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.7062,2356,6300,1664,90374,NULL,NULL,NULL
7,ร้อยเอ็ด,11062,โรงพยาบาลปทุมรัตต์,โรงพยาบาลชุมชน,F2,38,0,0,0,0,0,1,0.5301,3636,10065,1927,113126,NULL,NULL,NULL
7,ร้อยเอ็ด,11067,โรงพยาบาลโพธิ์ชัย,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5707,3090,8747,1764,113214,NULL,NULL,NULL
7,ร้อยเอ็ด,11072,โรงพยาบาลโพนทราย,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5894,2105,4936,1241,81555,NULL,NULL,NULL
7,ร้อยเอ็ด,11074,โรงพยาบาลเมยวดี,โรงพยาบาลชุมชน,F2,28,0,0,0,0,0,1,0.6385,1569,4523,1002,63112,NULL,NULL,NULL
7,ร้อยเอ็ด,11071,โรงพยาบาลเมืองสรวง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6337,2501,5800,1585,60935,NULL,NULL,NULL
7,ร้อยเอ็ด,11075,โรงพยาบาลศรีสมเด็จ,โรงพยาบาลชุมชน,F2,38,0,0,0,0,0,1,0.4931,3603,9026,1777,74000,NULL,NULL,NULL
7,ร้อยเอ็ด,11068,โรงพยาบาลหนองพอก,โรงพยาบาลชุมชน,F2,56,0,0,0,0,0,1,0.5686,3354,9467,1907,120658,NULL,NULL,NULL
7,ร้อยเอ็ด,11073,โรงพยาบาลอาจสามารถ,โรงพยาบาลชุมชน,F2,38,0,0,0,0,0,1,0.6017,2586,6311,1556,124876,NULL,NULL,NULL
7,ร้อยเอ็ด,27989,โรงพยาบาลเชียงขวัญ,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,56685,NULL,NULL,NULL
7,ร้อยเอ็ด,27988,โรงพยาบาลทุ่งเขาหลวง,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,0,0.5834,1423,3184,830,53967,NULL,NULL,NULL
7,ร้อยเอ็ด,27990,โรงพยาบาลหนองฮี,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,55544,NULL,NULL,NULL
8,นครพนม,10711,โรงพยาบาลนครพนม,โรงพยาบาลทั่วไป,S,405,10,6,0,8,24,9,1.2406,26578,107321,32973,388300,NULL,NULL,NULL
8,นครพนม,11451,โรงพยาบาลสมเด็จพระยุพราชธาตุพนม,โรงพยาบาลชุมชน,M2,120,4,0,0,0,4,2,0.6798,9510,29565,6465,164466,NULL,NULL,NULL
8,นครพนม,11110,โรงพยาบาลศรีสงคราม,โรงพยาบาลชุมชน,F1,88,4,4,0,0,8,2,0.7015,6260,22040,4391,147794,NULL,NULL,NULL
8,นครพนม,11105,โรงพยาบาลท่าอุเทน,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,1,0.5069,3437,8803,1742,88931,NULL,NULL,NULL
8,นครพนม,11109,โรงพยาบาลนาแก,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.5494,4317,13775,2372,123763,NULL,NULL,NULL
8,นครพนม,11107,โรงพยาบาลนาทม,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.4963,2000,5178,993,57469,NULL,NULL,NULL
8,นครพนม,11111,โรงพยาบาลนาหว้า,โรงพยาบาลชุมชน,F2,36,0,0,0,0,0,1,0.4985,2746,7599,1369,108267,NULL,NULL,NULL
8,นครพนม,11106,โรงพยาบาลบ้านแพง,โรงพยาบาลชุมชน,F2,43,0,0,0,0,0,1,0.5512,2681,7059,1478,88969,NULL,NULL,NULL
8,นครพนม,11104,โรงพยาบาลปลาปาก,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,2,0.5351,2559,7534,1369,99304,NULL,NULL,NULL
8,นครพนม,11112,โรงพยาบาลโพนสวรรค์,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.4982,3477,10355,1732,111246,NULL,NULL,NULL
8,นครพนม,11108,โรงพยาบาลเรณูนคร,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,1,0.5996,2960,8708,1775,120894,NULL,NULL,NULL
8,นครพนม,40840,โรงพยาบาลวังยาง,โรงพยาบาลชุมชน,F3,25,0,0,0,0,0,1,0.5409,897,2686,485,39577,NULL,NULL,NULL
8,บึงกาฬ,11040,โรงพยาบาลบึงกาฬ,โรงพยาบาลทั่วไป,S,259,10,4,0,0,14,8,1.1509,18030,74855,20752,246033,NULL,NULL,NULL
8,บึงกาฬ,11046,โรงพยาบาลเซกา,โรงพยาบาลชุมชน,F1,120,4,2,0,0,6,2,0.8772,7511,30427,6588,127411,NULL,NULL,NULL
8,บึงกาฬ,11043,โรงพยาบาลโซ่พิสัย,โรงพยาบาลชุมชน,F2,75,0,0,0,0,0,1,0.5831,5205,16154,3035,125143,NULL,NULL,NULL
8,บึงกาฬ,11048,โรงพยาบาลบึงโขงหลง,โรงพยาบาลชุมชน,F2,62,0,0,0,0,0,1,0.7603,4444,15897,3379,83788,NULL,NULL,NULL
8,บึงกาฬ,11047,โรงพยาบาลปากคาด,โรงพยาบาลชุมชน,F2,37,0,0,0,0,0,2,0.6493,2910,8619,1890,110075,NULL,NULL,NULL
8,บึงกาฬ,11041,โรงพยาบาลพรเจริญ,โรงพยาบาลชุมชน,F2,42,0,0,0,0,0,1,0.5871,3707,11130,2176,115301,NULL,NULL,NULL
8,บึงกาฬ,11049,โรงพยาบาลศรีวิไล,โรงพยาบาลชุมชน,F2,38,0,0,0,0,0,1,0.6075,2836,7362,1723,90980,NULL,NULL,NULL
8,บึงกาฬ,11050,โรงพยาบาลบุ่งคล้า,โรงพยาบาลชุมชน,F3,32,0,0,0,0,0,0,0.6362,1639,5106,1043,37557,NULL,NULL,NULL
8,เลย,10705,โรงพยาบาลเลย,โรงพยาบาลทั่วไป,S,480,24,12,0,0,36,12,1.4172,44307,179476,62791,453695,NULL,NULL,NULL
8,เลย,11447,โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย,โรงพยาบาลชุมชน,M2,60,0,0,0,0,0,2,0.702,5775,17521,4054,142466,NULL,NULL,NULL
8,เลย,11036,โรงพยาบาลวังสะพุง,โรงพยาบาลชุมชน,F1,113,8,0,0,0,8,2,0.7071,10012,32769,7079,226730,NULL,NULL,NULL
8,เลย,11031,โรงพยาบาลเชียงคาน,โรงพยาบาลชุมชน,F2,49,0,0,0,0,0,1,0.5439,6376,18173,3468,148151,NULL,NULL,NULL
8,เลย,11035,โรงพยาบาลท่าลี่,โรงพยาบาลชุมชน,F2,50,0,0,0,0,0,0,0.5859,4613,15848,2703,89362,NULL,NULL,NULL
8,เลย,11030,โรงพยาบาลนาด้วง,โรงพยาบาลชุมชน,F2,38,0,0,0,0,0,0,0.5498,2667,8490,1466,65089,NULL,NULL,NULL
8,เลย,11032,โรงพยาบาลปากชม,โรงพยาบาลชุมชน,F2,47,0,0,0,0,0,0,0.5415,4662,14465,2525,93319,NULL,NULL,NULL
8,เลย,11039,โรงพยาบาลผาขาว,โรงพยาบาลชุมชน,F2,48,0,0,0,0,0,0,0.5854,4213,11364,2466,120915,NULL,NULL,NULL
8,เลย,11037,โรงพยาบาลภูกระดึง,โรงพยาบาลชุมชน,F2,47,0,0,0,0,0,0,0.516,3520,10351,1816,97067,NULL,NULL,NULL
8,เลย,11034,โรงพยาบาลภูเรือ,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.4793,2444,5152,1171,66982,NULL,NULL,NULL
8,เลย,11038,โรงพยาบาลภูหลวง,โรงพยาบาลชุมชน,F2,32,0,0,0,0,0,0,0.5737,3154,9315,1809,68188,NULL,NULL,NULL
8,เลย,14133,โรงพยาบาลเอราวัณ,โรงพยาบาลชุมชน,F2,37,0,0,0,0,0,0,0.6507,3671,8997,2389,85627,NULL,NULL,NULL
8,เลย,11033,โรงพยาบาลนาแห้ว,โรงพยาบาลชุมชน,F3,27,0,0,0,0,0,0,0.5607,1217,3713,682,40413,NULL,NULL,NULL
8,เลย,28861,โรงพยาบาลหนองหิน,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,0,0.5601,3011,8255,1687,68238,NULL,NULL,NULL
8,สกลนคร,10710,โรงพยาบาลสกลนคร,โรงพยาบาลศูนย์,A,768,24,12,10,20,66,15,1.702,79761,474951,135749,690097,NULL,NULL,NULL
8,สกลนคร,11095,โรงพยาบาลวานรนิวาส,โรงพยาบาลทั่วไป,M1,186,8,4,0,0,12,3,0.9072,13641,50102,12376,204140,NULL,NULL,NULL
8,สกลนคร,11450,โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน,โรงพยาบาลทั่วไป,M1,240,10,6,0,0,16,6,1.1028,15626,54560,17233,322961,NULL,NULL,NULL
8,สกลนคร,11097,โรงพยาบาลบ้านม่วง,โรงพยาบาลชุมชน,F1,78,0,0,0,0,0,2,0.6361,5628,17836,3580,149902,NULL,NULL,NULL
8,สกลนคร,11092,โรงพยาบาลพังโคน,โรงพยาบาลชุมชน,F1,85,0,0,0,0,0,3,0.7326,7323,23946,5365,135211,NULL,NULL,NULL
8,สกลนคร,11098,โรงพยาบาลอากาศอํานวย,โรงพยาบาลชุมชน,F1,96,0,0,0,0,0,1,0.5607,7885,29534,4422,163121,NULL,NULL,NULL
8,สกลนคร,11090,โรงพยาบาลกุดบาก,โรงพยาบาลชุมชน,F2,38,0,0,0,0,0,1,0.5837,2291,7544,1337,79068,NULL,NULL,NULL
8,สกลนคร,11089,โรงพยาบาลกุสุมาลย์,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,1,0.591,3106,11600,1836,95847,NULL,NULL,NULL
8,สกลนคร,11096,โรงพยาบาลคําตากล้า,โรงพยาบาลชุมชน,F2,37,0,0,0,0,0,1,0.5806,2707,8223,1572,105769,NULL,NULL,NULL
8,สกลนคร,11101,โรงพยาบาลโคกศรีสุพรรณ,โรงพยาบาลชุมชน,F2,54,0,0,0,0,0,0,0.5289,4101,12936,2169,93210,NULL,NULL,NULL
8,สกลนคร,11102,โรงพยาบาลเจริญศิลป์,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,1,0.6013,2156,5931,1296,94417,NULL,NULL,NULL
8,สกลนคร,11100,โรงพยาบาลเต่างอย,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5055,2340,7616,1183,52872,NULL,NULL,NULL
8,สกลนคร,21323,โรงพยาบาลพระอาจารย์แบนธนากโร,โรงพยาบาลชุมชน,F2,57,0,0,0,0,0,2,0.6363,2426,7459,1544,58698,NULL,NULL,NULL
8,สกลนคร,11091,โรงพยาบาลพระอาจารย์ฝั้นอาจาโร,โรงพยาบาลชุมชน,F2,105,0,0,0,0,0,3,0.6976,8507,24869,5935,144815,NULL,NULL,NULL
8,สกลนคร,11103,โรงพยาบาลโพนนาแก้ว,โรงพยาบาลชุมชน,F2,41,0,0,0,0,0,1,0.4941,3284,7514,1623,75039,NULL,NULL,NULL
8,สกลนคร,11093,โรงพยาบาลวาริชภูมิ,โรงพยาบาลชุมชน,F2,41,0,0,0,0,0,1,0.6306,2495,8007,1573,99457,NULL,NULL,NULL
8,สกลนคร,11099,โรงพยาบาลส่องดาว,โรงพยาบาลชุมชน,F2,41,0,0,0,0,0,1,0.5209,3100,9390,1615,76405,NULL,NULL,NULL
8,สกลนคร,11094,โรงพยาบาลนิคมน้ำอูน,โรงพยาบาลชุมชน,F3,17,0,0,0,0,0,0,0.5409,1080,2857,584,38326,NULL,NULL,NULL
8,หนองคาย,10706,โรงพยาบาลหนองคาย,โรงพยาบาลทั่วไป,S,429,12,10,0,20,42,8,1.309,30516,133474,39944,490948,NULL,NULL,NULL
8,หนองคาย,11448,โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ,โรงพยาบาลชุมชน,M2,251,14,8,0,0,22,4,1.5241,15023,62290,22897,273993,NULL,NULL,NULL
8,หนองคาย,11042,โรงพยาบาลโพนพิสัย,โรงพยาบาลชุมชน,F1,109,0,0,0,0,0,2,0.5915,9139,26722,5406,159899,NULL,NULL,NULL
8,หนองคาย,11044,โรงพยาบาลศรีเชียงใหม่,โรงพยาบาลชุมชน,F2,32,0,0,0,0,0,1,0.5951,2063,5367,1228,75539,NULL,NULL,NULL
8,หนองคาย,11045,โรงพยาบาลสังคม,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,0,0.4744,3673,8983,1743,72330,NULL,NULL,NULL
8,หนองคาย,28811,โรงพยาบาลเฝ้าไร่,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,0,0.6529,2018,6085,1318,68538,NULL,NULL,NULL
8,หนองคาย,28778,โรงพยาบาลโพธิ์ตาก,โรงพยาบาลชุมชน,F3,16,0,0,0,0,0,0,NULL,NULL,NULL,NULL,29694,NULL,NULL,NULL
8,หนองคาย,28815,โรงพยาบาลรัตนวาปี,โรงพยาบาลชุมชน,F3,36,0,0,0,0,0,0,0.6353,413,1240,262,58947,NULL,NULL,NULL
8,หนองคาย,21356,โรงพยาบาลสระใคร,โรงพยาบาลชุมชน,F3,28,0,0,0,0,0,0,0.4741,1700,4539,806,56694,NULL,NULL,NULL
8,หนองบัวลําภู,10704,โรงพยาบาลหนองบัวลําภู,โรงพยาบาลทั่วไป,S,323,8,8,0,0,16,8,1.2407,25335,99974,31434,318312,NULL,NULL,NULL
8,หนองบัวลําภู,10991,โรงพยาบาลนากลาง,โรงพยาบาลชุมชน,F1,78,0,0,0,0,0,2,0.7143,4782,18290,3416,143855,NULL,NULL,NULL
8,หนองบัวลําภู,10993,โรงพยาบาลศรีบุญเรือง,โรงพยาบาลชุมชน,F1,90,0,0,0,0,0,2,0.8542,7092,24035,6058,157895,NULL,NULL,NULL
8,หนองบัวลําภู,23367,โรงพยาบาลนาวัง  เฉลิมพระเกียรติ 80 พรรษา,โรงพยาบาลชุมชน,F2,46,0,0,0,0,0,1,0.8053,3078,10483,2479,76554,NULL,NULL,NULL
8,หนองบัวลําภู,10992,โรงพยาบาลโนนสัง,โรงพยาบาลชุมชน,F2,35,0,0,0,0,0,0,0.7538,2891,9140,2179,102791,NULL,NULL,NULL
8,หนองบัวลําภู,10994,โรงพยาบาลสุวรรณคูหา,โรงพยาบาลชุมชน,F2,55,0,0,0,0,0,1,0.7243,3793,12207,2747,106352,NULL,NULL,NULL
8,อุดรธานี,10671,โรงพยาบาลอุดรธานี,โรงพยาบาลศูนย์,A,1073,62,12,8,0,82,20,1.6914,71233,261033,120486,742185,NULL,NULL,NULL
8,อุดรธานี,11015,โรงพยาบาลกุมภวาปี,โรงพยาบาลทั่วไป,M1,198,8,0,0,0,8,4,1.0589,15085,61794,15974,233172,NULL,NULL,NULL
8,อุดรธานี,11023,โรงพยาบาลบ้านผือ,โรงพยาบาลชุมชน,M2,114,4,0,0,0,4,2,0.821,9032,29468,7416,218141,NULL,NULL,NULL
8,อุดรธานี,11018,โรงพยาบาลหนองหาน,โรงพยาบาลชุมชน,M2,113,0,0,0,0,0,2,0.7697,9375,32172,7216,210180,NULL,NULL,NULL
8,อุดรธานี,11024,โรงพยาบาลน้ำโสม,โรงพยาบาลชุมชน,F1,70,0,0,0,0,0,1,0.5748,6338,20315,3643,133603,NULL,NULL,NULL
8,อุดรธานี,11025,โรงพยาบาลเพ็ญ,โรงพยาบาลชุมชน,F1,114,4,0,0,0,4,2,0.7415,8433,29246,6253,199476,NULL,NULL,NULL
8,อุดรธานี,11446,โรงพยาบาลสมเด็จพระยุพราชบ้านดุง,โรงพยาบาลชุมชน,F1,150,0,0,0,0,0,2,0.766,11455,42392,8775,279820,NULL,NULL,NULL
8,อุดรธานี,11013,โรงพยาบาลกุดจับ,โรงพยาบาลชุมชน,F2,56,0,0,0,0,0,1,0.6108,4749,16213,2901,139873,NULL,NULL,NULL
8,อุดรธานี,11020,โรงพยาบาลไชยวาน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6603,1805,6120,1192,80591,NULL,NULL,NULL
8,อุดรธานี,11019,โรงพยาบาลทุ่งฝน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6355,2020,6925,1284,83349,NULL,NULL,NULL
8,อุดรธานี,11028,โรงพยาบาลนายูง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5222,2452,5595,1281,54739,NULL,NULL,NULL
8,อุดรธานี,11017,โรงพยาบาลโนนสะอาด,โรงพยาบาลชุมชน,F2,36,0,0,0,0,0,1,0.6283,3293,8921,2069,97098,NULL,NULL,NULL
8,อุดรธานี,11029,โรงพยาบาลพิบูลย์รักษ์,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5456,2838,7709,1548,64788,NULL,NULL,NULL
8,อุดรธานี,11022,โรงพยาบาลวังสามหมอ,โรงพยาบาลชุมชน,F2,70,0,0,0,0,0,1,0.6032,4889,13041,2949,95162,NULL,NULL,NULL
8,อุดรธานี,11021,โรงพยาบาลศรีธาตุ,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,1,0.6145,3369,8672,2070,82131,NULL,NULL,NULL
8,อุดรธานี,11026,โรงพยาบาลสร้างคอม,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5859,2419,6356,1417,67835,NULL,NULL,NULL
8,อุดรธานี,11014,โรงพยาบาลหนองวัวซอ,โรงพยาบาลชุมชน,F2,67,0,0,0,0,0,1,0.6279,4924,16850,3092,113243,NULL,NULL,NULL
8,อุดรธานี,11027,โรงพยาบาลหนองแสง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.565,2176,6493,1229,64767,NULL,NULL,NULL
8,อุดรธานี,25058,โรงพยาบาลกู่แก้ว,โรงพยาบาลชุมชน,F3,26,0,0,0,0,0,1,0.6223,1011,2836,629,48155,NULL,NULL,NULL
8,อุดรธานี,25059,โรงพยาบาลประจักษ์ศิลปาคม,โรงพยาบาลชุมชน,F3,14,0,0,0,0,0,0,0.6266,972,3399,609,52460,NULL,NULL,NULL
8,อุดรธานี,11016,โรงพยาบาลห้วยเกิ้ง,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,0,0.8831,128,755,113,35697,NULL,NULL,NULL
9,ชัยภูมิ,10702,โรงพยาบาลชัยภูมิ,โรงพยาบาลทั่วไป,S,728,44,12,0,0,56,11,1.5584,48335,226559,75326,512000,NULL,NULL,NULL
9,ชัยภูมิ,10978,โรงพยาบาลภูเขียวเฉลิมพระเกียรติ,โรงพยาบาลทั่วไป,M1,277,8,2,0,0,10,4,0.9558,17079,68448,16323,274245,NULL,NULL,NULL
9,ชัยภูมิ,10980,โรงพยาบาลแก้งคร้อ,โรงพยาบาลชุมชน,M2,120,0,0,0,0,0,2,0.7176,7879,26927,5926,182629,NULL,NULL,NULL
9,ชัยภูมิ,10973,โรงพยาบาลหนองบัวแดง,โรงพยาบาลชุมชน,M2,120,0,0,0,0,0,2,0.6186,7917,26444,4897,213529,NULL,NULL,NULL
9,ชัยภูมิ,10974,โรงพยาบาลจัตุรัส,โรงพยาบาลชุมชน,F1,90,2,0,0,0,2,2,0.8028,6115,22952,4909,169136,NULL,NULL,NULL
9,ชัยภูมิ,10975,โรงพยาบาลบําเหน็จณรงค์,โรงพยาบาลชุมชน,F1,73,0,0,0,0,0,2,0.6289,4991,14616,3139,161292,NULL,NULL,NULL
9,ชัยภูมิ,10972,โรงพยาบาลเกษตรสมบูรณ์,โรงพยาบาลชุมชน,F2,77,0,0,0,0,0,1,0.6176,6715,19324,4048,210207,NULL,NULL,NULL
9,ชัยภูมิ,10971,โรงพยาบาลคอนสวรรค์,โรงพยาบาลชุมชน,F2,45,0,0,0,0,0,1,0.6087,3527,9961,2147,117612,NULL,NULL,NULL
9,ชัยภูมิ,10981,โรงพยาบาลคอนสาร,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,2,0.5787,6012,15264,3479,134102,NULL,NULL,NULL
